Gene	A1	A2	A3	B1	B2	B3	C1	C2	C3	D1	D3
100578877	2692	843	2259	2391	2185	2592	1012	1149	2264	900	1439
100576751	1153	501	1228	1025	1195	1287	620	859	1222	559	786
551869	12509	5015	13190	10424	10544	12854	6462	7789	12933	5029	7390
410386	4432	1666	4213	3920	4283	4497	2233	2446	4086	1714	2543
100577488	19	14	24	25	22	28	7	14	22	11	14
727050	427	229	643	387	480	536	274	345	470	236	362
100576876	7385	3128	7556	6404	7373	8151	4293	4336	6875	3463	4673
411614	1459	592	1510	1407	1147	1269	832	768	1363	450	826
727534	1997	979	2192	1916	2097	2561	1174	1242	2112	863	1323
552634	2726	1310	3143	2404	2717	3279	1613	1867	2860	1280	1773
100578610	8	7	9	9	13	15	9	4	8	2	3
725053	33	9	20	13	24	28	18	7	27	8	20
100578433	5671	2372	5675	4909	5418	5992	3085	3410	5393	2705	3906
100576436	0	0	0	0	0	0	0	0	0	0	0
552671	19940	9902	22510	17661	18685	22145	10694	11493	18128	8299	11911
551809	1152	532	1389	1057	1203	1362	748	763	1346	554	904
412755	1053	565	1331	980	1110	1383	619	660	1095	494	789
100578033	7	6	3	7	10	5	0	3	6	2	0
724205	1920	784	1904	1682	1855	2143	1040	1062	2067	984	1353
409491	1032	529	1249	955	1144	1224	629	719	1183	486	735
551426	255	119	338	173	250	241	169	223	322	137	224
725434	567	198	464	459	610	587	244	266	500	225	292
412379	4604	2053	4590	4079	4702	5186	2524	2779	4403	2045	3039
725598	0	0	0	0	0	0	0	0	0	0	0
409383	3281	1306	3492	2699	2910	3531	1586	1962	2752	1272	1706
724961	2	0	0	1	1	3	1	0	0	1	1
100577198	0	0	0	0	0	0	0	0	0	0	0
100315667	2	2	4	0	2	2	1	1	2	0	2
726803	360	114	368	422	371	495	220	268	309	135	248
100576683	22828	7345	18986	19551	16757	21081	9675	11694	16581	8053	12417
409913	1441	682	1448	1223	1301	1565	836	814	1404	573	873
726501	0	0	0	0	0	0	0	0	0	0	0
410766	8508	3805	9177	7122	8333	9426	4772	5618	8283	3991	5275
552511	2385	1166	2821	1961	2526	3285	1309	1700	2738	1163	1787
726431	1783	842	1799	1506	1891	2190	996	1048	1902	896	1426
412077	6921	2746	6525	5599	6056	7257	3359	3880	6279	2886	3875
100577175	150	63	140	119	187	114	80	115	115	60	60
412965	24892	10212	24003	24513	24516	30941	13663	14828	23510	11971	19926
409443	3438	1549	3623	2826	3325	3747	1931	2157	3344	1489	2135
100578982	373	176	368	318	399	365	180	184	318	137	242
725959	42467	16193	38777	36067	39411	41585	21438	25929	37288	17307	23543
100577529	911	318	796	633	747	890	497	556	848	360	436
100576368	0	0	0	0	0	0	0	0	0	0	0
408935	90850	34054	82410	84308	86881	89904	43154	48891	76461	35572	49161
725417	3566	1312	4158	3133	3612	4220	1399	1201	3109	1189	2441
412574	6252	2937	6602	5645	6194	6860	3510	3987	6325	2961	4423
100578393	0	0	0	0	0	0	0	0	0	0	0
100576720	7	2	2	5	6	5	2	6	2	0	2
551101	2745	1430	3473	2386	2853	3194	1732	2001	3023	1271	2159
100576231	0	0	1	0	0	0	1	0	0	0	0
412003	0	0	0	0	0	0	0	0	0	0	0
725011	985	416	997	725	853	1029	513	574	905	394	643
409965	18026	6832	16808	15667	17000	18889	9373	10265	16079	7853	11697
100577369	3078	1621	3457	2819	3219	3578	1795	2136	3162	1447	2233
411671	2071	982	2120	1725	2153	2295	981	1040	1900	875	1329
100577280	13050	4312	10277	10908	11956	12124	6346	7613	11505	5538	8412
100576230	121	32	135	96	100	109	38	33	116	37	59
726238	0	0	0	0	0	0	0	0	0	0	0
413430	7385	3419	8053	6280	6720	8312	3743	3949	6761	3129	4849
408660	2450	948	2657	2432	2599	3085	1190	1519	2537	1015	1607
100576372	489	199	538	417	478	561	220	244	526	155	325
727541	0	0	0	0	0	0	0	0	0	0	0
409934	15511	7182	16413	13633	15096	17872	8389	8796	14822	6713	10100
408390	119	42	143	121	154	155	66	105	174	53	92
552740	2614	1183	2771	2134	2393	2945	1257	1370	2414	1007	1547
100576184	14	2	11	16	5	8	3	3	9	8	5
413525	4245	2014	4740	3724	4107	4704	2523	2712	4486	1978	2972
100578078	40	30	68	63	72	56	30	32	63	19	30
552227	0	0	0	0	0	0	0	0	0	0	0
100576518	188	57	181	185	234	220	124	89	180	84	127
551719	4	2	25	1	5	10	4	1	11	0	5
550703	1280	608	1440	1178	1274	1501	802	886	1300	610	952
724754	0	0	0	0	0	0	0	0	0	0	0
412528	3434	1562	3581	2973	3479	3834	1651	1744	3347	1398	2265
408689	28802	12964	29994	23273	26929	29269	13706	14034	24413	10634	15546
727407	3912	1714	4013	3383	3967	4453	2117	2377	3917	1743	2711
725740	1005	518	1361	836	1044	1130	673	774	1243	500	944
411555	8294	3656	8891	7436	8257	9527	4602	5671	8475	4174	5616
551308	4280	1856	4480	3598	4381	4845	2429	2624	4355	2186	3437
414037	2208	772	1759	1669	1706	2184	1015	1140	1567	705	1091
100578711	0	0	0	0	0	0	0	0	0	0	0
408314	1177	533	1174	1007	1202	1331	624	711	1167	488	741
550829	0	0	0	0	0	0	0	0	0	0	0
408405	1448	441	1355	1329	1411	1778	888	938	1169	779	851
551383	1535	673	1688	1362	1565	1873	799	907	1549	700	1034
551083	868	395	922	727	798	982	523	543	863	417	585
413609	7915	3908	9114	7280	8038	9366	4577	5485	8285	3828	5774
100576430	35	14	31	19	37	32	13	23	26	14	22
410755	1602	654	1571	1375	1566	1776	689	837	1405	557	839
100577914	1	0	0	0	2	1	0	0	1	0	1
551442	0	0	0	0	0	0	0	0	0	0	0
100578063	0	0	0	0	0	0	0	0	0	0	0
100577285	299	168	402	275	314	367	225	275	380	164	280
413344	2223	990	2238	2004	2193	2496	1127	1165	2146	935	1508
100576785	11	5	20	8	17	15	4	6	20	6	17
551975	39394	20480	42328	33780	39701	43104	20988	22960	40880	14637	25065
411448	214	113	259	211	231	243	116	169	255	120	202
726634	14	8	28	20	22	33	13	15	24	10	16
100578226	6626	3004	7873	5812	6293	8798	3219	2716	6263	2507	4830
100576258	217	114	246	186	237	247	105	114	232	84	190
408874	9901	3788	8796	8307	9184	9537	4585	6269	8846	3830	5292
551952	1795	840	2049	1576	1949	2055	1034	1054	1921	847	1249
100578334	1	0	1	1	2	1	1	2	2	0	4
724397	6878	3048	7307	6122	6600	7857	3698	3857	6812	2976	4459
411417	3020	1604	3522	2704	3354	3713	1803	2329	3189	1475	2263
100576500	7	5	11	5	7	10	3	5	13	3	10
551733	137029	51771	127668	116580	121393	136480	69841	79146	120216	54502	81548
100577260	22	7	37	30	26	43	16	19	56	12	28
725558	0	0	0	0	0	0	0	0	0	0	0
406067	616	321	763	580	677	1129	309	288	671	253	533
100578673	5	2	9	6	7	12	5	4	6	4	4
100578156	3587	983	2246	2265	4398	2884	5127	5558	5253	3509	2172
408712	5187	2418	5429	4602	5119	5833	2887	3170	5202	2318	3678
725223	4	0	3	4	4	3	1	3	4	1	0
411419	3139	1349	3267	2749	3109	3495	1668	1930	2913	1441	2028
410018	4527	1925	4459	4004	4221	4852	2345	2505	3962	2125	2824
100578408	66	35	82	51	65	67	33	49	89	22	60
413845	3121	1439	3510	2817	3186	4002	1769	1851	3326	1441	2159
414009	1599	638	1551	1221	1269	1340	669	831	1123	579	858
725860	4631	1832	4277	4119	4084	4870	2293	2741	4361	1776	2722
412187	9929	4160	9965	8934	9973	10859	5364	5722	9747	4307	6376
726086	2025	932	1983	1750	1946	2045	1040	1218	1858	800	1193
726755	0	0	0	0	0	0	0	0	0	0	0
410042	404	227	521	352	473	544	213	195	458	160	260
727017	0	0	0	0	0	0	0	0	0	0	0
727464	0	0	0	0	0	0	0	0	0	0	0
550683	772	241	794	888	981	1092	412	535	673	283	591
100576616	805	244	715	705	844	765	412	372	788	353	533
724808	4394	2111	4866	4025	4518	5000	2463	2774	4286	1971	3006
100578753	343	120	293	172	290	512	212	208	306	151	273
413870	2372	810	2135	1894	2043	2399	1225	1286	1934	968	1432
726335	2481	1216	2711	2521	2707	3065	1259	1410	2428	1206	1614
100578779	1024	458	1007	844	808	995	598	714	873	485	660
100576261	557	294	700	488	550	595	441	460	674	307	476
724534	0	0	0	0	0	0	0	0	0	0	0
725164	20054	7103	18097	17787	17235	16675	10377	12934	14089	6792	11325
724357	4953	2167	5195	4481	5674	6502	2754	3118	5231	2674	3999
413092	9752	3862	8992	8462	8154	8949	4463	5664	8775	3699	5214
409704	3764	1528	3636	3317	3996	3952	2074	2413	4019	1777	2739
551860	1209	624	1215	1065	1204	1391	707	758	1146	593	844
727649	1491	665	1616	1231	1523	1617	775	870	1590	666	894
726668	1509	712	1831	1399	1605	1600	853	1121	1687	512	986
100577429	158	71	173	128	119	151	102	116	177	81	137
100576404	8456	3151	8313	7435	7896	9137	4050	4339	7387	3254	5124
100577714	1362	420	1034	1312	929	1048	764	664	1081	642	817
724303	274	148	345	250	308	290	188	194	369	157	238
409361	18438	7528	17193	14277	15064	15858	9353	8918	14968	7436	10120
100577890	36	24	70	47	80	71	26	26	66	20	47
100576905	57	13	34	29	30	32	24	19	12	34	33
411196	2857	1311	3281	2556	2709	3144	1643	1996	2829	1383	2096
412635	2585	1347	3048	2380	2718	3039	1588	1741	2843	1299	1958
100578621	8337	3044	8272	7212	7653	9083	3748	4243	7474	2990	4690
551311	0	0	0	0	0	0	0	0	0	0	0
410369	1192	413	1116	992	1192	1221	518	572	1078	396	710
409258	2919	1384	3375	2617	2813	3387	1772	1838	3050	1349	1907
725378	2399	1063	2497	2157	2588	2701	1503	1578	2608	1297	1937
552036	7725	3680	8570	6656	7691	9269	4355	4552	7575	3686	5151
552530	0	0	0	0	0	0	0	0	0	0	0
552049	4020	1733	3995	3296	3768	4556	2087	2141	3866	1725	2697
409489	0	0	0	0	0	0	0	0	0	0	0
408602	2402	837	2004	2104	2188	2405	1150	1171	2083	1012	1473
724895	47	12	31	31	32	42	21	18	30	20	19
726722	171	98	253	148	183	214	146	145	279	75	137
413233	0	0	0	0	0	0	0	0	0	0	0
100578793	2348	930	1979	1972	2203	2398	1075	1159	2038	828	1251
551318	3640	1780	3759	3139	3443	3966	2017	2370	3410	1492	2079
100577637	4	3	5	1	4	1	1	0	1	1	5
725939	1546	467	1376	1446	1466	1823	797	1079	1686	592	1008
100577938	228	105	190	231	224	202	119	235	296	76	128
100576384	3358	1123	2586	3181	3724	3276	1631	1842	2912	1383	2342
410741	6906	2614	6758	6004	6528	7362	3077	3061	6821	2998	4091
725224	0	0	0	0	0	0	0	0	0	0	0
410742	42	20	34	39	46	58	20	38	47	10	33
727510	0	0	0	0	0	0	0	0	0	0	0
100578146	250	98	210	249	249	202	121	154	250	120	158
100578017	874	413	918	809	753	945	472	538	779	396	546
411483	3284	1612	3775	2786	3332	3641	1949	2260	3605	1579	2375
552028	187	117	248	196	248	241	140	167	281	93	184
413385	3487	1214	2856	3116	3308	3443	1813	1723	2987	1488	2156
100578926	14	4	7	16	15	9	12	9	11	5	14
408399	23857	9540	23631	20374	22351	26175	11838	12262	22135	9355	13958
449496	0	0	0	0	0	0	0	0	0	0	0
100577826	377	199	460	316	379	462	191	282	405	143	274
552378	15514	6896	16315	13349	14934	18164	8198	8174	14725	7020	9952
409809	7945	3906	9047	6838	7673	9985	4595	4357	8211	3488	5547
100578866	657	279	866	527	805	906	387	609	792	337	542
725009	1111	491	1173	981	1090	1208	640	687	1039	544	753
100578772	0	0	0	0	0	0	0	0	0	0	0
100576336	261	98	245	159	307	325	138	173	442	79	182
100577731	37	23	26	44	48	44	30	26	29	20	15
100577385	93	49	145	138	150	106	67	66	131	46	87
412708	2022	1051	2397	1664	1907	2154	1056	1280	1994	844	1329
552412	4263	1842	4346	3617	4093	4969	2252	2227	3985	1903	2830
412865	5130	2090	5222	4467	4954	5505	2699	2777	5114	2024	3171
100577501	3501	1615	4040	3162	3684	3983	2181	2333	3884	1728	2635
409365	4276	2048	4896	3657	4335	4812	2256	2739	4149	1732	2894
100576460	1	0	0	0	2	2	0	1	1	0	1
412059	3390	1186	2738	3035	3250	3336	1804	1788	3059	1640	2228
412265	3822	1764	4047	3262	3910	4224	2096	2253	3774	1711	2553
408273	606	374	613	667	821	701	339	605	679	291	392
727111	0	0	0	0	0	0	0	0	0	0	0
409729	26125	7576	22808	25388	24243	24101	12874	14724	22680	10242	17689
725078	34	21	37	33	26	52	18	25	42	15	22
409525	13180	5212	12580	11661	12359	14114	6737	6688	11675	5615	8317
100576661	298	173	327	232	298	353	145	248	359	116	209
409355	2557	1247	2816	2232	2511	2773	1343	1557	2596	1013	1615
411316	922	688	1199	1020	836	997	241	514	948	304	452
100578727	2073	764	1772	1959	1970	2008	879	1241	1535	712	885
726920	254	104	232	208	215	233	128	129	244	103	124
410620	16294	6052	18238	10739	15077	16798	6021	7439	12000	5346	8801
726784	1813	936	1999	1559	1858	2033	1059	1163	1733	865	1181
727118	0	0	0	0	0	0	0	0	0	0	0
726884	0	0	0	0	0	0	0	0	0	0	0
100577291	491	281	602	526	557	687	188	245	469	163	350
100577249	0	0	0	0	0	0	0	0	0	0	0
100577588	0	0	0	0	0	0	0	0	0	0	0
726786	270	128	283	238	348	289	167	171	360	115	188
408347	5501	2440	5670	4960	5609	6324	3044	3060	5547	2595	4288
413118	2981	1320	3245	2657	3025	3181	1910	1917	3149	1486	2358
100579016	10	4	7	11	10	16	3	8	8	5	5
725675	3	1	1	2	4	4	0	1	1	1	2
100578247	95	43	47	49	76	70	32	52	45	21	38
410417	162	80	157	104	166	188	67	99	137	61	100
409966	5869	2034	5057	4906	4244	5986	3367	3603	4969	2132	3202
100576591	307	130	289	292	324	250	143	236	221	119	179
551515	12034	5645	12747	10546	11802	13204	6643	7414	11482	5354	7296
413668	3836	1724	3865	3365	3601	4063	2054	2338	3550	1685	2495
100578821	188	107	225	162	299	232	136	162	228	98	145
726888	3613	1591	3848	3093	3346	3967	2173	2332	3477	1608	2575
726867	4725	2385	5533	4288	4724	5736	2599	3060	4928	2167	3366
411870	1870	928	2054	1620	1819	2152	1109	1171	1879	795	1274
409143	21	32	22	81	45	36	80	58	35	14	19
100577607	0	0	0	0	0	0	0	0	0	0	0
551834	3111	1505	3575	2864	3424	3799	1838	1938	3296	1503	2131
410122	70684	35658	84905	62081	70452	87175	37066	34676	70246	31477	44097
724736	991	305	935	860	992	983	520	427	1082	398	668
100577023	0	0	0	0	0	0	0	0	0	0	0
726770	0	0	0	0	0	0	0	0	0	0	0
410479	1594	690	2106	1264	1676	1828	801	904	1732	574	1085
725644	12	3	6	13	9	11	7	1	13	4	6
413531	1673	850	1812	1480	1657	1869	1008	1055	1661	854	1090
408741	10723	4095	10227	9072	8985	11813	4966	5080	8914	3852	6167
409877	10211	4733	11012	8911	9025	10769	5374	6221	9824	4456	6141
551521	1592	681	1681	1487	1607	1828	830	901	1545	700	1076
726016	171	78	210	138	134	165	107	128	176	73	113
551452	893	375	870	711	756	953	482	495	822	335	582
413314	9437	4285	10143	8159	10496	11049	4866	4886	10262	4444	6802
100577930	0	0	0	0	0	0	0	0	0	0	0
412112	926	499	1065	779	926	1101	560	611	953	444	711
724792	4945	2299	5638	4274	4961	5491	2999	3723	5420	2539	3565
413481	4802	1596	3825	5097	3378	3666	1466	1367	3151	1300	1751
724923	778	387	938	691	820	947	484	517	796	395	603
726935	497	121	403	193	248	561	82	241	424	69	272
725060	147	90	199	139	174	166	85	113	175	74	127
413168	112	46	58	73	114	75	121	226	248	62	57
725056	384	213	481	307	394	488	246	258	486	163	310
100577526	0	0	0	3	1	1	1	1	3	0	1
551435	12144	6245	13905	10429	12640	14579	7273	6999	13170	5811	8608
727519	0	0	0	0	0	0	0	0	0	0	0
551450	2465	1242	2992	2186	2607	3317	1317	1546	2592	1033	1691
100576416	174	95	206	142	153	175	114	126	183	110	145
551363	1816	886	2043	1694	1958	2142	954	1153	1847	817	1316
100576758	5	0	6	2	5	3	21	13	16	9	6
724708	909	449	1112	796	845	1032	590	643	1016	439	659
413753	15579	5772	13072	13702	13784	14364	8052	8723	13718	6512	9152
410142	4398	1981	4534	3820	4274	4800	2206	2375	4305	1992	2793
725118	4130	1605	3800	3517	4190	4400	2204	2030	4091	1939	2673
409833	1289	695	1850	1195	1373	1784	782	850	1705	643	1023
413400	751	428	933	703	866	867	542	604	879	407	650
726061	1718	834	1922	1582	1594	1860	1021	1180	1752	809	1250
724998	2060	867	1941	1685	1797	2102	1049	1176	1803	790	1157
411176	23307	8335	19195	20676	21524	20575	10565	12600	19637	8058	13067
100577513	63	53	86	62	115	113	32	47	76	30	55
726099	1090	454	1137	1006	1092	1272	654	675	1109	490	721
413936	978	367	832	640	746	1006	482	599	827	437	583
408449	1843	772	2010	1632	2040	2492	861	922	1992	797	1327
726729	358	81	260	345	331	288	226	176	405	153	286
724310	428	243	592	406	651	496	258	408	449	197	226
100577087	1	0	1	0	0	0	1	0	0	0	0
406152	4915	2319	4898	3899	4714	5416	2559	2668	4742	1839	2842
100577835	1	0	0	0	5	2	1	1	0	0	1
100577860	2620	578	1985	2490	2545	2122	1195	1255	2278	884	1729
552557	1461	678	1486	1187	1418	1993	764	812	1511	739	1053
724908	38	16	32	32	37	53	17	21	32	12	21
726077	979	530	1216	920	1100	1215	642	646	1229	461	862
725822	287	161	365	257	293	323	194	213	340	141	249
412747	3460	1710	4180	3298	3805	4357	2086	2392	3984	1641	2700
410811	9086	4321	9585	8001	8511	9938	4750	5597	8536	4015	5905
100576729	16	10	14	22	20	27	2	12	21	3	13
550664	2744	1243	3069	2420	2773	3151	1538	1691	2730	1310	1784
727052	2	0	2	0	2	0	0	0	4	1	0
411564	276	31	107	51	53	82	47	31	74	48	60
724831	0	0	0	0	0	0	0	0	0	0	0
724680	924	365	905	723	873	1000	477	474	828	420	561
724417	21368	8125	20505	17708	20122	21532	10721	13216	18767	8471	12103
100576894	580	314	769	512	631	693	268	371	557	223	353
100578818	1477	454	1320	1243	1365	1420	755	771	1425	620	961
551061	11312	4808	11820	10602	10919	12814	5683	6547	10712	4793	7403
100578249	257	84	193	236	218	231	144	171	250	105	132
100576566	38	7	23	29	46	24	29	18	23	14	25
100217360	197	70	108	93	118	250	37	87	81	62	34
552672	3	8	13	11	13	39	4	12	30	3	9
725036	533	210	559	450	495	629	259	318	491	207	321
100576956	9926	3276	8070	7777	7925	9227	4634	3935	7220	3729	5043
413657	0	0	0	0	0	0	0	0	0	0	0
100577215	244	91	264	222	226	284	124	123	234	93	180
725793	1663	812	1859	1522	1760	2103	973	1164	1690	813	1234
410996	1097	343	1028	920	853	1240	434	459	885	332	558
409158	4714	1795	4266	4208	4779	4779	2226	2154	4213	1793	2989
726278	281	100	226	187	206	283	101	140	229	99	163
724516	2707	1283	3016	2401	2674	3099	1501	1772	2532	1290	1660
551983	1842	891	1993	1552	1698	2105	894	933	1842	808	1067
551413	1322	655	1478	1101	1208	1480	780	824	1328	610	917
408693	4223	1560	4255	4045	3894	4860	2211	2065	3837	1806	2697
100578117	0	0	0	0	0	1	1	0	0	1	1
725020	1022	476	1094	878	947	1193	488	518	938	382	616
100578911	69	35	65	76	94	90	25	32	76	29	67
725516	2264	1172	2681	2245	2409	2857	1396	1535	2345	1098	1629
725509	3	1	25	4	7	11	2	1	27	3	19
100577222	237	97	278	291	280	283	133	150	186	130	163
732502	0	1	0	0	1	0	0	0	0	0	0
724603	3702	1820	4356	3715	4694	4961	2128	2352	4473	1745	2743
409563	6717	3043	7018	6013	6384	7629	3514	4366	6501	3048	4374
413616	1514	613	1506	1335	1526	1677	945	860	1438	713	1068
552767	1189	575	1207	1028	1115	1328	607	795	1084	538	723
550884	0	0	0	0	0	0	0	0	0	0	0
726441	170	55	179	158	152	275	94	102	173	75	138
413738	3318	961	2587	3075	3015	2921	1700	1776	2898	1305	2042
100576752	0	0	0	0	0	0	0	0	0	0	0
100576640	1124	334	1035	1062	1130	1220	582	605	1039	509	776
726658	31	3	28	21	17	33	12	13	34	10	26
724789	2237	997	2413	1977	2138	2572	1245	1416	2242	1023	1563
409949	20642	9232	22864	19372	20930	24663	8033	8202	17376	8469	12809
726291	5218	2364	5683	4588	5033	5819	2843	3160	5397	2433	3576
410379	2658	773	2278	2373	2536	2379	1416	1422	2666	1053	1715
100578514	22	8	18	12	18	20	10	12	18	4	9
411663	3896	1772	4011	3455	3788	4309	2029	2310	3741	1737	2583
726740	616	339	736	570	675	726	378	478	680	297	511
552847	1681	707	1702	1383	1668	1957	948	862	1585	875	1161
411805	16687	7410	17222	16002	16463	19720	9426	10181	15757	7966	12242
408687	2334	1084	2676	2093	2340	2835	1321	1511	2317	1055	1542
100577187	0	0	0	0	0	0	0	0	0	0	0
726256	368	145	586	452	682	819	244	307	247	82	440
725334	41	19	51	52	50	54	24	28	57	21	37
100578073	22	12	21	18	13	29	8	14	20	9	13
409819	2042	1072	2351	1712	2193	2479	1251	1614	2120	1016	1412
100577180	443	205	485	374	478	507	241	253	449	198	311
724780	196	57	135	111	139	127	118	145	150	89	106
552692	1090	509	1155	899	1127	1019	584	762	1262	365	549
551893	2360	1143	2571	2178	2496	2908	1426	1606	2510	1186	1628
727607	0	0	0	0	0	0	0	0	0	0	0
724669	0	0	0	0	0	0	0	0	0	0	0
100576216	1772	817	1812	1523	1575	1831	975	1059	1537	749	1078
551505	4582	2328	5086	4131	4696	5603	2655	2742	4583	2146	3081
552182	0	0	0	0	0	0	0	0	0	0	0
678510	3098	1510	3135	2680	2898	2948	1746	2197	3362	1329	1988
724786	115	71	150	110	114	137	72	85	124	56	80
725122	30093	12486	31103	23423	25668	31278	15934	18235	28305	14123	17630
552073	1624	651	2124	1370	1984	2114	779	975	2107	575	1028
409678	196	83	179	250	211	250	124	138	202	99	174
412259	1404	630	1471	1176	1356	1644	740	807	1381	616	860
725703	1450	647	1494	1239	1416	1676	699	813	1484	654	807
410727	3352	1584	3547	2809	3394	3595	1759	2021	3048	1406	1940
551561	1173	537	1289	998	1158	1208	776	894	1212	589	893
551556	160	69	118	114	171	99	145	145	196	91	54
413670	102	48	157	93	167	169	82	107	262	49	101
413048	33	22	56	51	71	97	13	23	70	10	53
100578255	564	278	527	495	618	578	389	414	634	318	394
410890	133	97	209	154	184	212	103	117	197	97	132
408764	10080	2327	6948	9731	9562	7572	5798	6999	9228	3922	7597
551585	744	329	881	637	738	884	417	518	754	388	510
727400	0	0	0	0	0	0	0	0	0	0	0
409780	1181	401	1100	1035	1144	1222	570	597	1227	450	820
725885	986	265	934	903	1018	1035	620	491	1106	446	799
725745	4273	1959	4517	3886	4028	4495	2382	2803	4203	1909	2493
551855	1340	661	1556	1196	1318	1647	825	915	1421	689	1054
100578446	3	7	7	4	6	7	6	1	4	2	8
411261	570	305	689	517	589	697	366	426	739	209	427
100578008	78	48	118	74	82	77	39	48	89	33	58
100576158	301	133	288	244	215	362	106	92	211	100	209
552604	0	0	0	0	0	0	0	0	0	0	0
406096	15079	6281	14061	13794	13734	14363	7820	9733	12866	6414	9404
100577038	245	84	217	252	250	298	108	151	306	63	161
726929	11	9	15	5	13	17	8	4	15	4	8
725067	4956	2321	5527	4307	4656	5795	2701	3049	4795	2166	3179
411104	3175	1335	3104	2787	3458	3277	1607	1876	3030	1409	1771
100578349	0	0	0	0	0	0	0	0	0	0	0
551039	9074	4162	9670	7631	8964	10182	4705	5177	8522	3799	5545
410791	49998	18907	48036	42204	46721	49842	24303	26578	45049	20023	29519
100578845	232	80	203	189	232	244	127	123	205	72	137
100577394	1629	796	1737	1426	1709	1927	1008	1066	1733	807	1117
725500	561	246	569	431	488	912	299	300	472	229	436
410434	2704	963	2440	2291	2378	2810	1250	1334	2440	914	1451
100578328	25604	8474	21126	21333	22720	22928	12391	16870	21275	10136	14661
724221	11914	5947	13145	10655	11092	13083	6506	7704	11396	4958	7113
100577590	115	55	243	105	119	119	70	108	298	42	105
409892	1631	717	1723	1350	1654	1790	934	973	1550	699	1058
726025	2229	977	2467	1999	2129	2231	1252	1327	2093	1012	1418
409085	9987	4608	10322	9046	10142	11488	5653	5666	10797	5331	6717
409395	7169	3258	7770	6387	7290	8396	4252	4324	7667	3606	5115
410009	187	83	268	216	253	265	100	128	280	100	199
